UserId,AttractionId,Rating
17110,650,5.0
17110,748,5.0
17110,841,5.0
17117,737,5.0
17119,737,5.0
17120,824,5.0
17122,481,4.0
17122,640,5.0
17123,640,4.0
17129,841,5.0
17137,748,5.0
17138,640,5.0
17141,749,4.0
17145,748,5.0
17146,748,3.0
17151,841,5.0
17155,737,5.0
17157,1166,3.0
17160,748,5.0
17161,841,5.0
17162,841,5.0
17163,748,5.0
17164,841,5.0
17166,748,1.0
17167,824,5.0
17169,1171,4.2
17177,749,5.0
17194,481,5.0
17195,673,4.0
17195,824,5.0
17195,841,5.0
17201,640,1.0
17202,640,4.0
17207,737,5.0
17207,748,4.0
17207,824,4.0
17210,640,4.0
17215,737,5.0
17221,841,5.0
17223,481,5.0
17224,640,4.0
17226,650,5.0
17227,650,2.0
17235,481,4.0
17235,650,5.0
17235,737,5.0
17235,824,5.0
17245,640,4.0
17247,673,4.0
17247,737,1.0
17247,824,4.0
17253,640,4.0
17254,824,5.0
17255,481,5.0
17264,737,4.0
17272,640,4.0
17272,841,4.0
17279,1297,5.0
17281,748,5.0
17284,640,5.0
17284,748,5.0
17285,650,5.0
17285,824,5.0
17287,737,5.0
17290,749,1.0
17293,737,5.0
17294,640,5.0
17294,748,4.0
17299,1297,2.0
17300,369,4.0
17302,737,4.0
17303,640,5.0
17304,673,4.0
17310,841,5.0
17313,481,5.0
17313,920,5.0
17313,1166,5.0
17323,650,5.0
17324,481,4.0
17325,369,3.0
17325,737,5.0
17327,640,4.0
17331,640,3.0
17331,748,5.0
17332,640,5.0
17332,841,5.0
17336,841,4.0
17344,640,5.0
17346,841,5.0
17352,640,4.0
17358,640,3.0
17358,737,3.0
17358,748,4.0
17358,824,5.0
17359,737,4.0
17359,748,4.0
17360,737,5.0
17364,640,5.0
17368,748,5.0
17369,748,5.0
17370,841,3.0
17373,640,3.0
17375,824,4.0
17378,841,4.0
17379,841,4.0
17384,748,5.0
17385,748,4.0
17386,650,4.0
17386,673,3.0
17386,841,4.0
17387,640,4.0
17390,481,2.0
17392,640,4.0
17392,650,5.0
17393,748,5.0
17393,749,5.0
17395,640,4.0
17401,841,5.0
17402,640,3.0
17409,888,5.0
17409,947,5.0
17411,481,5.0
17411,650,5.0
17411,673,5.0
17411,737,4.0
17411,748,5.0
17411,749,5.0
17411,841,4.5
17412,737,5.0
17413,481,4.0
17414,841,5.0
17417,640,4.25
17421,640,5.0
17427,650,5.0
17429,640,4.0
17429,748,4.0
17431,640,5.0
17432,650,4.0
17438,369,3.0
17442,640,4.0
17442,748,4.0
17444,640,4.0
17444,748,5.0
17444,749,4.0
17446,841,5.0
17447,650,5.0
17450,640,5.0
17451,640,5.0
17451,749,5.0
17453,748,5.0
17455,841,4.0
17456,640,4.0
17459,748,3.0
17460,640,5.0
17462,841,5.0
17464,481,4.0
17464,824,4.0
17467,481,5.0
17467,737,4.0
17467,748,5.0
17467,749,4.0
17468,841,5.0
17469,748,5.0
17469,824,5.0
17471,640,5.0
17472,481,4.0
17473,841,5.0
17474,650,5.0
17480,650,5.0
17483,748,3.0
17484,737,4.0
17487,640,4.0
17487,824,4.0
17489,369,3.0
17489,640,5.0
17489,673,4.0
17489,737,3.0
17491,640,4.0
17492,640,5.0
17493,824,4.0
17496,640,5.0
17499,673,4.0
17500,369,2.0
17504,737,5.0
17505,481,4.0
17506,650,5.0
17507,369,2.5
17507,673,1.0
17508,640,4.0
17508,824,5.0
17509,640,5.0
17510,824,4.0
17511,824,5.0
17511,841,5.0
17516,673,4.0
17526,749,5.0
17536,640,4.0
17537,748,5.0
17538,640,5.0
17543,673,3.0
17544,841,4.0
17545,640,5.0
17547,737,5.0
17562,650,4.0
17563,640,4.0
17569,640,5.0
17569,841,4.0
17571,640,4.0
17575,640,3.0
17576,737,5.0
17577,841,5.0
17582,640,5.0
17585,748,4.0
17585,749,3.0
17586,749,5.0
17587,640,4.0
17589,748,4.0
17593,481,4.0
17593,640,5.0
17593,673,5.0
17595,673,4.0
17595,748,5.0
17596,481,5.0
17597,640,4.0
17597,1297,3.0
17598,1278,4.0
17602,640,5.0
17602,748,4.0
17602,1238,5.0
17603,481,4.0
17609,737,4.0
17612,673,5.0
17614,640,4.0
17616,737,3.0
17617,481,5.0
17618,1297,4.0
17620,749,4.0
17624,640,5.0
17624,748,4.0
17624,749,4.0
17624,824,4.0
17625,673,1.0
17626,640,3.0
17626,748,1.0
17628,640,5.0
17629,824,4.0
17631,841,5.0
17632,640,4.0
17632,749,4.0
17641,737,5.0
17641,841,4.0
17643,369,4.0
17652,947,5.0
17652,975,5.0
17657,1297,3.5714285714285716
17662,841,4.0
17663,640,3.0
17664,640,1.0
17664,748,5.0
17665,748,3.0
17666,640,4.0
17672,640,5.0
17672,748,3.0
17677,673,3.0
17678,640,5.0
17679,640,5.0
17679,749,5.0
17679,841,5.0
17687,841,5.0
17688,841,4.0
17690,640,1.0
17694,841,5.0
17697,841,5.0
17699,748,3.0
17707,640,4.0
17708,640,5.0
17711,369,1.0
17711,737,3.0
17713,749,5.0
17716,824,4.0
17726,640,5.0
17727,824,4.0
17731,640,5.0
17734,748,5.0
17737,749,3.0
17738,640,5.0
17738,748,4.0
17738,1166,2.0
17740,841,5.0
17745,650,5.0
17746,748,5.0
17747,824,4.0
17749,673,5.0
17752,481,5.0
17755,737,4.0
17759,673,4.0
17759,748,4.0
17759,841,4.0
17760,650,3.0
17762,369,1.0
17763,369,4.0
17763,841,5.0
17767,640,3.0
17768,369,2.0
17771,737,4.0
17771,841,5.0
17772,640,4.0
17772,673,5.0
17772,748,5.0
17773,824,5.0
17778,640,3.0
17778,748,3.0
17779,841,5.0
17782,640,4.0
17783,748,5.0
17784,640,5.0
17785,673,3.0
17788,841,5.0
17789,841,5.0
17791,841,5.0
17792,841,5.0
17793,640,4.0
17793,748,4.0
17804,640,4.0
17805,749,4.0
17810,841,4.0
17811,640,5.0
17812,640,5.0
17813,640,4.0
17819,748,3.0
17820,748,5.0
17824,737,5.0
17829,673,5.0
17831,640,5.0
17832,673,4.0
17834,737,2.0
17837,640,4.0
17837,748,3.0
17841,824,4.0
17843,737,3.0
17843,824,5.0
17846,640,5.0
17850,369,3.0
17850,748,5.0
17852,369,4.0
17853,369,3.0
17854,650,4.0
17855,748,5.0
17858,1297,4.0
17859,650,4.0
17864,841,4.0
17869,481,5.0
17877,640,4.0
17877,650,3.0
17877,748,5.0
17878,640,4.0
17884,640,5.0
17885,841,5.0
17886,841,3.6666666666666665
17887,640,5.0
17889,841,4.0
17892,824,5.0
17892,841,4.0
17893,640,4.0
17893,748,5.0
17899,640,5.0
17902,640,3.0
17903,481,4.0
17905,841,5.0
17912,640,4.0
17912,841,4.0
17915,640,3.0
17916,824,4.0
17922,841,5.0
17925,673,5.0
17925,737,5.0
17925,841,5.0
17929,640,2.0
17930,369,5.0
17930,640,4.0
17930,650,4.5
17933,650,4.0
17934,369,2.0
17938,748,5.0
17940,369,4.0
17940,640,5.0
17940,650,4.0
17940,841,5.0
17943,841,5.0
17945,640,4.0
17947,841,5.0
17948,841,5.0
17949,640,4.0
17952,369,4.0
17952,640,4.0
17953,841,5.0
17954,841,4.0
17955,640,5.0
17956,640,4.0
17956,824,4.0
17958,1278,4.0
17960,737,5.0
17960,749,4.0
17962,748,5.0
17964,673,4.0
17968,650,4.0
17976,673,2.0
17977,824,5.0
17981,841,5.0
17984,841,5.0
17985,737,5.0
17985,749,5.0
17988,650,2.0
17990,640,5.0
17991,640,4.0
17991,749,4.0
17997,640,5.0
17997,748,5.0
17997,749,5.0
17999,1297,3.0
18001,737,4.0
18002,640,5.0
18002,824,5.0
18002,1171,5.0
18004,650,4.0
18004,748,4.0
18011,841,5.0
18014,369,1.0
18015,841,5.0
18016,481,2.0
18016,640,5.0
18017,737,4.0
18017,749,5.0
18017,824,5.0
18018,369,5.0
18018,650,5.0
18020,748,5.0
18022,748,5.0
18022,749,4.0
18023,1171,3.3333333333333335
18026,841,5.0
18027,640,5.0
18027,650,5.0
18027,748,3.0
18029,640,4.0
18032,640,4.0
18032,824,5.0
18034,737,4.0
18040,737,4.0
18040,748,5.0
18040,749,5.0
18042,640,5.0
18043,640,3.0
18047,841,5.0
18051,841,4.0
18052,640,5.0
18054,640,5.0
18055,841,5.0
18056,841,5.0
18059,748,5.0
18067,841,4.0
18068,481,4.0
18074,640,4.0
18077,841,5.0
18078,824,4.0
18083,640,5.0
18085,640,5.0
18088,841,4.5
18089,841,5.0
18092,748,5.0
18100,748,5.0
18105,640,3.0
18105,737,5.0
18106,650,5.0
18106,748,4.0
18106,841,5.0
18107,673,4.0
18108,369,1.0
18112,640,5.0
18112,737,5.0
18116,640,5.0
18116,673,3.0
18116,748,5.0
18119,650,4.0
18120,737,4.0
18121,640,2.0
18121,737,4.0
18121,824,5.0
18122,841,5.0
18124,640,4.0
18127,749,3.0
18128,737,4.0
18128,841,5.0
18134,824,5.0
18135,481,5.0
18135,640,5.0
18137,640,1.0
18138,640,4.0
18140,748,4.0
18142,824,4.0
18149,841,5.0
18153,640,4.0
18153,673,4.0
18154,748,5.0
18156,640,4.0
18157,640,5.0
18158,824,4.0
18160,481,5.0
18166,640,5.0
18168,737,3.0
18170,650,1.0
18175,748,5.0
18178,824,5.0
18181,369,1.0
18182,369,3.0
18182,841,5.0
18186,841,5.0
18187,640,4.0
18191,673,5.0
18193,748,4.0
18194,748,5.0
18197,640,5.0
18198,824,2.0
18200,640,4.0
18202,737,5.0
18206,650,2.0
18208,841,5.0
18213,650,5.0
18215,640,4.0
18216,640,5.0
18216,748,3.0
18217,841,4.5
18218,841,5.0
18221,748,1.0
18228,737,5.0
18228,824,5.0
18231,841,5.0
18232,650,3.0
18233,673,3.0
18234,824,3.0
18237,640,3.0
18238,640,5.0
18240,737,5.0
18242,640,3.0
18243,841,4.0
18244,640,4.0
18246,841,5.0
18250,640,5.0
18253,841,4.0
18258,737,4.0
18264,640,5.0
18264,749,4.0
18264,841,4.0
18266,640,4.0
18267,824,5.0
18269,937,3.0
18270,673,5.0
18271,737,1.0
18275,640,4.0
18275,737,4.0
18276,481,3.0
18277,369,4.0
18277,673,5.0
18278,640,5.0
18281,673,4.0
18286,841,3.0
18287,841,5.0
18288,640,4.0
18289,481,5.0
18290,673,3.0
18291,748,2.0
18295,640,4.0
18296,737,5.0
18296,749,4.0
18297,640,5.0
18298,650,5.0
18298,737,5.0
18303,1278,5.0
18306,841,4.0
18307,369,4.0
18307,481,5.0
18307,640,4.333333333333333
18307,749,5.0
18307,841,5.0
18313,369,5.0
18313,824,4.0
18315,841,4.0
18316,841,5.0
18317,737,3.0
18318,673,4.0
18318,1171,3.7777777777777777
18320,640,4.0
18321,673,5.0
18325,369,1.0
18325,640,1.0
18325,749,2.0
18327,640,5.0
18327,749,3.0
18328,841,5.0
18331,650,2.0
18334,640,5.0
18335,640,3.0
18336,481,4.0
18340,748,4.0
18341,748,4.0
18342,640,3.0
18343,841,3.0
18344,640,4.0
18347,673,5.0
18348,640,4.0
18348,841,5.0
18349,841,5.0
18350,673,4.0
18352,640,5.0
18358,640,5.0
18361,369,3.0
18362,640,2.0
18362,650,5.0
18365,737,4.0
18366,841,5.0
18369,640,5.0
18371,481,5.0
18372,650,4.0
18374,640,5.0
18376,481,5.0
18381,481,4.0
18383,640,4.0
18386,748,5.0
18386,749,5.0
18387,888,4.0
18389,640,3.0
18394,640,5.0
18395,369,5.0
18395,650,4.0
18395,841,4.0
18396,640,5.0
18402,650,4.0
18403,640,3.0
18403,749,4.0
18404,640,4.0
18404,749,4.0
18405,841,5.0
18407,841,3.0
18410,640,4.0
18411,640,3.5
18411,748,4.5
18412,824,4.0
18413,369,4.0
18414,369,4.0
18414,650,4.0
18414,737,4.0
18414,1171,4.0
18418,640,3.0
18419,673,4.0
18420,481,4.0
18426,737,4.0
18427,640,2.0
18427,841,1.0
18430,640,4.0
18431,640,4.0
18431,748,3.0
18431,749,4.0
18432,640,5.0
18433,640,4.0
18438,841,4.0
18441,737,3.0
18442,640,5.0
18444,640,5.0
18445,369,2.0
18445,841,4.0
18450,640,4.0
18452,673,2.0
18453,640,4.0
18458,841,5.0
18459,650,3.0
18460,640,4.0
18461,369,1.0
18461,841,5.0
18462,748,4.0
18465,640,5.0
18467,748,3.0
18474,369,1.0
18474,841,5.0
18475,650,5.0
18486,640,4.0
18487,920,2.0
18487,937,3.0
18489,640,5.0
18492,640,5.0
18493,640,4.0
18493,650,5.0
18494,841,5.0
18496,640,5.0
18498,749,5.0
18498,841,5.0
18500,640,5.0
18500,749,3.0
18501,640,4.0
18503,640,4.0
18503,673,5.0
18503,748,3.0
18505,640,5.0
18505,748,5.0
18505,841,4.0
18508,640,4.0
18514,640,4.0
18514,748,4.0
18515,640,4.0
18515,749,3.0
18516,841,5.0
18517,640,4.0
18517,841,5.0
18519,749,4.0
18521,640,4.0
18525,748,5.0
18529,673,5.0
18535,650,2.0
18537,748,4.0
18538,640,4.0
18539,640,5.0
18539,737,5.0
18540,748,5.0
18543,737,5.0
18551,650,4.5
18552,640,4.0
18553,824,4.0
18556,920,5.0
18556,1280,4.0
18558,481,5.0
18560,841,4.0
18563,650,4.0
18566,640,5.0
18566,749,2.0
18567,748,4.0
18570,640,4.0
18570,824,4.0
18572,640,4.0
18572,748,5.0
18573,640,5.0
18573,737,5.0
18579,640,4.0
18580,640,4.0
18581,673,5.0
18587,640,5.0
18589,841,5.0
18590,640,4.0
18592,640,4.0
18592,841,4.4
18593,737,3.0
18595,640,5.0
18595,749,4.0
18600,640,4.0
18602,673,5.0
18604,841,4.0
18605,650,5.0
18616,1171,4.0
18617,640,4.0
18617,824,4.0
18618,640,5.0
18620,748,5.0
18621,640,5.0
18621,748,4.0
18626,824,5.0
18628,481,5.0
18628,640,4.0
18628,737,5.0
18633,640,5.0
18636,841,5.0
18637,673,4.0
18638,737,4.0
18644,369,2.0
18645,673,4.0
18646,749,4.0
18647,737,4.0
18648,481,5.0
18649,737,5.0
18651,640,5.0
18651,748,5.0
18653,650,4.0
18654,748,3.0
18655,640,3.0
18657,481,4.0
18660,841,5.0
18667,369,1.0
18669,640,5.0
18669,748,5.0
18671,640,5.0
18671,748,4.0
18672,673,4.0
18672,737,4.0
18676,673,4.0
18679,673,5.0
18680,737,5.0
18681,748,5.0
18681,824,5.0
18685,640,3.0
18688,673,2.0
18695,841,4.0
18701,640,4.0
18704,369,4.0
18707,640,4.0
18707,748,2.0
18707,749,3.0
18713,673,4.0
18715,748,3.0
18721,640,5.0
18724,369,5.0
18724,841,5.0
18727,640,5.0
18728,748,3.0
18729,640,5.0
18731,640,5.0
18734,640,4.0
18739,824,4.0
18740,650,4.0
18745,1133,4.0
18749,673,5.0
18752,841,5.0
18761,841,5.0
18763,748,4.0
18766,1297,3.0
18767,640,4.0
18770,650,4.0
18771,841,4.0
18774,748,3.0
18774,749,4.0
18777,650,4.0
18778,673,5.0
18783,640,3.0
18785,748,4.0
18786,650,2.0
18788,640,4.0
18793,841,5.0
18794,640,5.0
18796,640,4.0
18797,481,3.0
18798,749,4.0
18799,640,5.0
18807,640,5.0
18808,640,5.0
18808,737,5.0
18808,748,4.0
18808,749,5.0
18808,824,5.0
18810,748,4.0
18810,824,5.0
18812,640,5.0
18812,749,5.0
18812,824,5.0
18813,737,4.0
18816,673,3.0
18818,841,4.0
18822,640,3.0
18825,369,4.0
18825,650,3.0
18825,673,5.0
18825,824,4.0
18837,673,5.0
18838,824,4.0
18840,650,4.0
18841,640,4.0
18846,640,3.0
18853,841,5.0
18857,841,5.0
18858,737,5.0
18858,841,5.0
18863,369,3.0
18863,640,4.0
18868,369,3.0
18870,640,5.0
18874,369,5.0
18877,640,4.0
18879,650,4.0
18879,737,3.0
18879,748,3.0
18879,824,3.0
18884,640,4.0
18885,640,4.0
18887,749,5.0
18890,640,4.0
18892,650,4.0
18897,673,5.0
18899,650,5.0
18902,640,5.0
18903,640,4.0
18903,748,3.0
18905,947,5.0
18905,949,5.0
18905,1238,4.333333333333333
18909,640,4.0
18909,748,3.0
18919,737,1.0
18927,369,2.0
18927,481,4.0
18927,748,4.0
18928,640,3.0
18931,841,5.0
18935,640,5.0
18940,841,4.0
18942,650,4.0
18946,1171,4.75
18948,369,3.0
18950,640,4.0
18954,640,4.0
18956,824,5.0
18957,673,5.0
18963,888,5.0
18969,748,3.0
18969,749,3.0
18978,673,3.0
18978,824,5.0
18983,841,4.0
18984,481,2.0
18988,640,4.0
18997,737,4.0
18997,748,5.0
18997,824,4.0
18999,369,2.0
19000,673,4.0
19002,748,3.0
19004,673,3.0
19005,748,5.0
19007,841,5.0
19011,841,5.0
19013,737,4.0
19013,824,4.0
19017,841,5.0
19019,673,3.0
19021,673,5.0
19023,640,4.0
19025,640,4.0
19030,369,3.0
19031,640,5.0
19034,841,5.0
19036,841,5.0
19039,673,4.0
19040,481,1.0
19045,841,5.0
19046,748,3.0
19055,748,5.0
19059,748,5.0
19063,369,5.0
19072,640,5.0
19072,748,5.0
19073,824,4.0
19076,640,3.0
19076,748,3.0
19076,749,1.0
19078,640,5.0
19079,749,5.0
19080,841,4.0
19081,369,3.5
19081,650,4.0
19081,673,3.0
19082,737,5.0
19083,824,4.0
19083,841,5.0
19084,824,5.0
19085,640,4.0
19088,650,5.0
19091,640,4.0
19092,640,4.0
19094,841,5.0
19095,640,5.0
19096,640,4.0
19098,369,3.0
19099,640,4.0
19104,369,4.0
19111,640,5.0
19111,650,4.0
19113,749,4.0
19116,640,4.0
19116,748,5.0
19116,824,4.0
19117,824,3.0
19118,640,1.0
19121,1133,4.0
19124,824,4.0
19135,650,5.0
19136,640,4.0
19136,749,4.0
19136,841,4.0
19138,640,5.0
19146,369,3.0
19149,841,5.0
19150,673,3.0
19151,640,1.0
19156,640,5.0
19156,737,5.0
19157,748,3.0
19159,369,5.0
19164,640,5.0
19166,841,5.0
19171,841,5.0
19175,748,3.0
19181,640,5.0
19183,841,4.0
19189,640,4.0
19190,650,5.0
19194,650,4.0
19194,748,5.0
19194,749,5.0
19200,640,5.0
19200,841,5.0
19206,369,3.0
19206,640,4.5
19206,749,4.0
19207,640,4.0
19208,748,5.0
19209,650,4.0
19210,640,5.0
19210,748,4.0
19214,841,4.0
19215,673,5.0
19215,824,4.0
19218,673,5.0
19219,481,4.0
19220,748,4.0
19221,640,4.0
19221,824,5.0
19222,640,4.0
19222,748,4.0
19228,749,4.0
19229,737,4.0
19237,640,4.0
19237,824,5.0
19237,1171,3.625
19239,640,5.0
19241,841,5.0
19245,640,5.0
19247,640,3.0
19253,1278,5.0
19255,481,5.0
19256,650,4.0
19258,481,5.0
19260,748,4.0
19262,748,4.0
19263,673,5.0
19264,824,5.0
19266,841,5.0
19271,650,3.0
19279,748,5.0
19281,1137,5.0
19284,481,4.0
19285,640,4.0
19289,737,4.0
19289,748,5.0
19291,481,5.0
19291,640,5.0
19291,737,5.0
19291,749,4.0
19291,824,5.0
19293,640,5.0
19294,650,5.0
19297,737,5.0
19299,640,4.0
19302,650,4.0
19304,640,4.0
19304,650,5.0
19309,640,5.0
19309,748,5.0
19310,841,5.0
19313,640,1.0
19315,877,3.0
19315,897,3.0
19315,913,4.0
19315,937,3.0
19316,841,4.0
19321,841,3.0
19329,640,4.0
19332,748,4.0
19341,650,5.0
19345,824,4.0
19350,640,3.0
19350,748,4.0
19353,640,5.0
19357,481,4.0
19359,748,4.0
19367,369,4.0
19368,673,5.0
19372,737,5.0
19374,737,4.0
19374,824,4.0
19378,640,5.0
19379,640,5.0
19381,841,4.0
19383,650,3.0
19384,673,5.0
19388,650,5.0
19389,481,5.0
19395,369,4.0
19395,481,5.0
19395,1278,5.0
19406,640,4.0
19407,673,3.0
19407,824,3.0
19414,640,5.0
19417,947,5.0
19418,640,3.0
19423,737,4.0
19424,737,4.0
19424,749,4.0
19425,481,4.0
19428,640,5.0
19429,650,4.0
19429,841,5.0
19430,841,4.0
19431,841,5.0
19432,673,5.0
19434,640,4.0
19434,824,4.0
19438,640,5.0
19453,650,4.0
19453,737,4.0
19454,640,5.0
19456,640,5.0
19458,749,3.0
19460,369,3.0
19463,640,5.0
19463,748,4.0
19466,748,5.0
19466,1297,4.5
19467,640,4.0
19467,673,4.0
19470,481,3.0
19471,640,4.0
19474,841,5.0
19479,640,5.0
19480,369,1.0
19480,748,4.0
19482,749,5.0
19488,748,4.0
19488,824,4.0
19494,737,4.0
19499,748,5.0
19501,481,4.0
19501,673,5.0
19502,640,5.0
19504,640,5.0
19504,841,5.0
19507,841,4.0
19508,640,5.0
19509,748,3.0
19510,640,4.0
19513,640,5.0
19517,841,5.0
19520,640,4.0
19521,737,5.0
19521,1166,4.0
19524,650,5.0
19526,841,5.0
19527,748,4.0
19531,640,3.0
19535,640,4.0
19536,650,3.0
19536,748,5.0
19536,749,3.0
19538,481,5.0
19540,841,5.0
19547,841,5.0
19551,824,5.0
19553,748,3.5
19555,824,5.0
19557,640,4.0
19557,673,3.0
19561,640,2.0
19562,737,5.0
19564,673,1.0
19567,673,4.0
19572,824,4.0
19574,841,4.0
19576,1171,3.0
19577,481,3.0
19581,640,5.0
19585,640,2.0
19585,748,3.0
19587,913,5.0
19587,1278,4.0
19592,650,4.0
19595,650,4.0
19596,737,2.0
19598,841,5.0
19605,748,5.0
19608,640,4.0
19609,841,5.0
19610,673,5.0
19612,481,5.0
19615,748,5.0
19618,920,5.0
19621,1297,5.0
19625,737,5.0
19628,748,3.0
19628,749,4.0
19632,824,5.0
19633,841,5.0
19635,640,5.0
19636,369,3.0
19636,737,4.0
19636,749,4.0
19636,824,5.0
19643,737,5.0
19649,748,4.0
19654,481,4.0
19654,640,5.0
19657,841,4.0
19658,1225,3.0
19662,481,5.0
19666,640,4.0
19667,737,5.0
19668,841,5.0
19669,824,2.0
19670,748,4.0
19671,650,3.0
19673,841,4.0
19675,369,4.0
19675,749,4.0
19676,841,4.0
19679,640,5.0
19680,640,4.0
19680,650,3.0
19681,640,3.0
19682,975,3.0
19683,640,3.0
19683,749,4.0
19687,650,5.0
19689,369,4.0
19689,640,4.0
19694,650,5.0
19694,841,4.0
19700,640,5.0
19700,673,1.0
19701,640,5.0
19701,650,5.0
19701,748,3.0
19701,841,4.75
19702,650,4.0
19702,749,4.0
19707,737,4.0
19709,640,5.0
19709,748,5.0
19709,841,2.0
19714,650,5.0
19722,369,3.0
19724,640,2.0
19727,640,5.0
19727,748,3.0
19728,650,5.0
19730,640,4.0
19739,748,5.0
19748,640,4.0
19748,673,3.0
19750,841,5.0
19754,673,4.0
19755,841,5.0
19757,749,5.0
19763,640,3.0
19763,1133,5.0
19765,640,4.0
19765,748,3.0
19766,640,5.0
19771,841,4.0
19774,650,3.0
19778,481,2.0
19781,673,5.0
19782,841,4.0
19784,640,5.0
19785,640,4.0
19788,748,5.0
19789,650,5.0
19791,748,5.0
19791,824,5.0
19792,640,4.0
19795,640,4.0
19795,748,4.0
19810,841,5.0
19811,481,3.0
19811,673,4.0
19813,369,4.0
19813,841,4.666666666666667
19815,640,2.0
19820,841,4.0
19821,841,4.0
19822,841,5.0
19823,748,5.0
19825,841,3.6666666666666665
19828,748,4.0
19829,640,5.0
19829,749,4.0
19837,481,4.0
19838,640,5.0
19838,748,5.0
19843,640,4.0
19844,369,3.3333333333333335
19844,640,4.0
19844,673,3.0
19845,640,4.0
19845,748,4.0
19848,640,5.0
19848,650,3.0
19848,748,4.5
19848,749,3.0
19848,824,5.0
19852,640,4.0
19857,888,5.0
19858,640,5.0
19858,673,2.0
19858,749,4.0
19860,640,5.0
19862,640,4.0
19863,824,4.0
19863,1297,5.0
19866,640,4.0
19869,841,4.0
19871,369,4.0
19871,749,4.0
19873,481,5.0
19877,640,4.0
19877,737,4.0
19879,748,5.0
19880,841,5.0
19882,369,4.0
19883,673,4.0
19884,748,4.0
19887,640,4.0
19888,841,5.0
19891,841,5.0
19892,841,4.0
19894,841,5.0
19896,640,4.0
19896,841,5.0
19899,640,4.0
19901,748,4.0
19902,369,3.0
19907,369,1.0
19908,841,5.0
19909,640,5.0
19909,841,5.0
19914,748,3.0
19914,1278,5.0
19917,824,4.0
19919,841,4.0
19920,640,4.0
19921,673,5.0
19924,748,4.0
19929,640,5.0
19929,749,4.0
19932,650,5.0
19932,737,4.5
19932,824,5.0
19932,841,5.0
19933,640,3.0
19934,650,4.0
19936,640,4.0
19936,650,4.0
19936,748,5.0
19936,824,5.0
19939,640,5.0
19942,737,4.0
19944,481,1.0
19945,640,5.0
19945,737,4.0
19945,841,5.0
19947,640,5.0
19948,481,5.0
19948,824,5.0
19948,841,5.0
19949,748,3.0
19949,1166,3.0
19952,841,5.0
19958,640,5.0
19961,650,5.0
19961,737,4.0
19961,841,3.6666666666666665
19972,841,4.0
19976,650,5.0
19978,640,4.0
19978,749,3.0
19978,824,4.0
19981,824,4.0
19983,748,5.0
19986,841,5.0
19987,640,1.0
19987,650,5.0
19988,748,5.0
19993,640,5.0
19997,640,4.0
19999,748,5.0
20000,640,3.0
20001,673,4.0
20006,749,4.0
20007,748,5.0
20008,640,3.0
20010,369,5.0
20010,673,5.0
20012,673,4.0
20015,640,4.0
20017,650,5.0
20018,369,3.0
20019,640,2.0
20020,673,3.0
20023,841,5.0
20024,640,5.0
20026,737,4.0
20026,824,4.0
20029,749,5.0
20030,841,4.0
20032,640,4.0
20035,737,4.0
20037,640,5.0
20037,748,5.0
20043,481,4.0
20043,650,3.0
20043,824,3.0
20047,640,3.0
20049,640,4.0
20050,369,3.0
20051,640,5.0
20051,748,4.0
20051,749,4.0
20053,673,2.0
20054,1166,2.25
20055,640,3.0
20056,841,4.0
20057,824,5.0
20058,640,1.0
20061,640,5.0
20061,748,3.0
20063,749,3.0
20064,841,5.0
20065,640,5.0
20071,749,4.0
20072,640,2.0
20072,749,4.0
20075,748,4.0
20076,737,3.0
20077,748,5.0
20080,369,3.0
20081,481,5.0
20082,737,5.0
20082,824,5.0
20084,673,4.0
20084,824,4.0
20084,841,5.0
20088,841,5.0
20092,841,4.0
20094,841,3.0
20096,748,2.0
20097,841,5.0
20098,640,4.0
20100,650,4.0
20100,749,3.0
20101,481,5.0
20101,640,5.0
20101,748,4.0
20101,841,4.666666666666667
20108,947,5.0
20109,650,5.0
20112,888,5.0
20114,650,4.0
20118,640,5.0
20118,748,4.0
20118,749,4.0
20119,640,5.0
20123,748,5.0
20123,824,5.0
20130,737,4.0
20135,650,5.0
20145,640,4.0
20145,748,3.0
20153,673,3.0
20155,673,3.0
20157,673,5.0
20157,824,3.0
20164,640,5.0
20166,841,5.0
20171,824,4.0
20173,673,3.0
20175,640,4.0
20176,640,1.0
20178,841,5.0
20180,650,4.0
20183,841,5.0
20184,640,4.0
20184,748,5.0
20184,749,4.0
20186,748,4.0
20186,841,4.0
20191,640,5.0
20192,640,4.0
20199,481,5.0
20199,650,4.0
20199,748,5.0
20199,749,5.0
20200,841,5.0
20201,640,3.0
20204,640,5.0
20204,650,1.0
20210,640,3.0
20210,748,4.0
20211,640,5.0
20212,841,5.0
20213,824,5.0
20214,841,4.0
20217,841,5.0
20218,737,5.0
20218,841,4.0
20220,673,3.0
20222,650,3.0
20222,888,5.0
20223,749,3.0
20233,824,3.0
20234,748,3.0
20235,640,3.0
20235,650,2.0
20235,748,4.0
20238,640,5.0
20238,748,4.0
20239,640,3.0
20239,824,3.0
20242,737,5.0
20242,748,5.0
20249,640,5.0
20253,640,4.0
20253,673,4.5
20253,841,4.333333333333333
20256,824,4.0
20258,640,5.0
20258,650,3.0
20258,748,4.5
20258,749,5.0
20259,650,4.0
20260,640,4.0
20262,737,5.0
20265,824,5.0
20269,640,4.0
20272,640,5.0
20276,640,5.0
20278,369,2.0
20278,640,5.0
20278,1166,3.2
20283,650,5.0
20284,673,4.0
20288,673,4.0
